coral_number,site,habitat,transect,taxa,x,y,z,year,length,width,height,observer,note,note_extra
3491,LTER4,BR,P1,Poc,4.75,50,27,2020,NA,NA,NA,NA,NA,NA
3491,LTER4,BR,P1,Poc,4.75,50,27,2021,NA,NA,NA,NA,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2013,4.9,2.5,4.1,MK,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2014,5,3.6,2.9,EW,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2015,NA,NA,NA,HSL,D,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2016,NA,NA,NA,HSL,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2017,NA,NA,NA,NA,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2018,NA,NA,NA,EW,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2019,NA,NA,NA,JG,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2020,NA,NA,NA,NA,NA,NA
3492,LTER4,BR,P1,Poc,4.75,54,41,2021,NA,NA,NA,NA,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2013,3.1,2.3,3,MK,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2014,NA,NA,NA,EW,D,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2015,NA,NA,NA,HSL,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2016,NA,NA,NA,HSL,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2017,NA,NA,NA,NA,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2018,NA,NA,NA,EW,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2019,NA,NA,NA,JG,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2020,NA,NA,NA,NA,NA,NA
3493,LTER4,BR,P1,Poc,4.78,84,40,2021,NA,NA,NA,NA,NA,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2013,1.7,1.6,1.9,MK,R,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2014,NA,NA,NA,EW,D,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2015,NA,NA,NA,HSL,NA,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2016,NA,NA,NA,HSL,NA,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2017,NA,NA,NA,NA,NA,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2018,NA,NA,NA,EW,NA,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2019,NA,NA,NA,JG,NA,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2020,NA,NA,NA,NA,NA,NA
3494,LTER4,BR,P1,Poc,4.88,71,55,2021,NA,NA,NA,NA,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2013,13.2,12.5,9.7,MK,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2014,16,16,10.9,EW,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2015,19,15.5,14,HSL,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2016,19,16.5,16,HSL,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2017,NA,NA,NA,NA,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2018,24,21.7,16.5,EW,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2019,26,25,20,JG,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2020,22,15,23,EW,NA,NA
3495,LTER4,BR,P1,Poc,5.1,61,68,2021,29.8,24.5,18.9,MK,NA,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2013,NA,NA,NA,NA,NA,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2014,NA,NA,NA,NA,NA,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2015,NA,NA,NA,NA,NA,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2016,NA,NA,NA,NA,NA,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2017,NA,NA,NA,NA,NA,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2018,NA,NA,NA,NA,NA,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2019,11.1,7.4,4.5,JG,NA,check z
3496,LTER4,BR,P1,Poc,5.15,65,120,2020,NA,NA,NA,EW,D,NA
3496,LTER4,BR,P1,Poc,5.15,65,120,2021,NA,NA,NA,NA,NA,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2013,NA,NA,NA,NA,NA,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2014,NA,NA,NA,NA,NA,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2015,NA,NA,NA,NA,NA,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2016,NA,NA,NA,NA,NA,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2017,NA,NA,NA,NA,NA,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2018,NA,NA,NA,NA,NA,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2019,2.7,2.5,1.1,JG,NA,check z
3497,LTER4,BR,P1,Poc,5.2,50,120,2020,NA,NA,NA,EW,D,NA
3497,LTER4,BR,P1,Poc,5.2,50,120,2021,NA,NA,NA,NA,NA,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2013,1.9,1.2,1.2,MK,R,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2014,NA,NA,NA,EW,D,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2015,NA,NA,NA,HSL,NA,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2016,NA,NA,NA,HSL,NA,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2017,NA,NA,NA,NA,NA,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2018,NA,NA,NA,EW,NA,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2019,NA,NA,NA,JG,NA,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2020,NA,NA,NA,NA,NA,NA
3498,LTER4,BR,P1,Poc,5.27,63,68,2021,NA,NA,NA,NA,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2013,3.3,2.3,2.3,MK,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2014,NA,NA,NA,EW,D,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2015,NA,NA,NA,HSL,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2016,NA,NA,NA,HSL,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2017,NA,NA,NA,NA,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2018,NA,NA,NA,EW,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2019,NA,NA,NA,JG,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2020,NA,NA,NA,NA,NA,NA
3499,LTER4,BR,P1,Poc,5.29,72,69,2021,NA,NA,NA,NA,NA,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2013,NA,NA,NA,NA,NA,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2014,NA,NA,NA,NA,NA,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2015,NA,NA,NA,NA,NA,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2016,NA,NA,NA,NA,NA,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2017,NA,NA,NA,NA,NA,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2018,NA,NA,NA,NA,NA,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2019,4,3.7,1.9,JG,NA,check z
3500,LTER4,BR,P1,Poc,5.3,40,120,2020,NA,NA,NA,EW,D,NA
3500,LTER4,BR,P1,Poc,5.3,40,120,2021,NA,NA,NA,NA,NA,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2013,NA,NA,NA,NA,NA,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2014,NA,NA,NA,NA,NA,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2015,NA,NA,NA,NA,NA,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2016,NA,NA,NA,NA,NA,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2017,NA,NA,NA,NA,NA,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2018,NA,NA,NA,NA,NA,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2019,24,22,13.5,JG,NA,check z
3501,LTER4,BR,P1,Poc,5.3,21,200,2020,NA,NA,NA,EW,D,NA
3501,LTER4,BR,P1,Poc,5.3,21,200,2021,NA,NA,NA,NA,NA,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2013,NA,NA,NA,NA,NA,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2014,NA,NA,NA,NA,NA,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2015,NA,NA,NA,NA,NA,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2016,NA,NA,NA,NA,NA,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2017,NA,NA,NA,NA,NA,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2018,NA,NA,NA,NA,NA,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2019,19.7,9,4.3,JG,NA,check z
3502,LTER4,BR,P1,Poc,5.3,3,140,2020,NA,NA,NA,EW,D,NA
3502,LTER4,BR,P1,Poc,5.3,3,140,2021,NA,NA,NA,NA,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2013,13.2,13,9.1,MK,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2014,14.2,9,6.9,EW,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2015,9,6,7,HSL,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2016,6.7,NA,4,HSL,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2017,NA,NA,NA,NA,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2018,NA,NA,NA,EW,D,D
3503,LTER4,BR,P1,Poc,5.4,30,67,2019,NA,NA,NA,JG,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2020,NA,NA,NA,NA,NA,NA
3503,LTER4,BR,P1,Poc,5.4,30,67,2021,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2013,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2014,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2015,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2016,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2017,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2018,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2019,NA,NA,NA,NA,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2020,3,3,3,EW,NA,NA
3504,LTER4,BR,P1,Poc,5.4,63,100,2021,NA,NA,NA,MK,D,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2013,2,1.3,1.4,MK,R,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2014,2,1.8,0.8,EW,NA,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2015,5,4,3,HSL,NA,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2016,10.7,7,4,HSL,Fu1,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2017,NA,NA,NA,NA,NA,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2018,NA,NA,NA,EW,D,D
3505,LTER4,BR,P1,Poc,5.46,96,67,2019,NA,NA,NA,JG,NA,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2020,NA,NA,NA,NA,NA,NA
3505,LTER4,BR,P1,Poc,5.46,96,67,2021,NA,NA,NA,NA,NA,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2013,1.4,1.2,1.3,MK,R,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2014,NA,NA,NA,EW,D,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2015,NA,NA,NA,HSL,NA,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2016,NA,NA,NA,HSL,NA,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2017,NA,NA,NA,NA,NA,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2018,NA,NA,NA,EW,NA,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2019,NA,NA,NA,JG,NA,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2020,NA,NA,NA,NA,NA,NA
3506,LTER4,BR,P1,Poc,5.47,64,74,2021,NA,NA,NA,NA,NA,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2013,1.3,0.8,0.7,MK,R,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2014,3.2,3.1,1.7,EW,NA,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2015,4,4,2,HSL,NA,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2016,NA,NA,NA,HSL,Fu1,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2017,NA,NA,NA,NA,NA,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2018,NA,NA,NA,EW,NA,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2019,NA,NA,NA,JG,NA,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2020,NA,NA,NA,NA,NA,NA
3507,LTER4,BR,P1,Poc,5.48,97,66,2021,NA,NA,NA,NA,NA,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2013,4.2,4,3.7,MK,NA,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2014,3,2.3,1.1,EW,R,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2015,4,3,1,HSL,NA,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2016,NA,NA,NA,HSL,Fu1,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2017,NA,NA,NA,NA,NA,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2018,NA,NA,NA,EW,NA,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2019,NA,NA,NA,JG,NA,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2020,NA,NA,NA,NA,NA,NA
3508,LTER4,BR,P1,Poc,5.51,95,67,2021,NA,NA,NA,NA,NA,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2013,NA,NA,NA,NA,NA,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2014,NA,NA,NA,NA,NA,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2015,NA,NA,NA,NA,NA,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2016,NA,NA,NA,NA,NA,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2017,NA,NA,NA,NA,NA,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2018,NA,NA,NA,NA,NA,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2019,45,30,12,JG,NA,check z
3509,LTER4,BR,P1,Poc,5.7,10,1,2020,NA,NA,NA,EW,D,NA
3509,LTER4,BR,P1,Poc,5.7,10,1,2021,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2013,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2014,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2015,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2016,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2017,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2018,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2019,NA,NA,NA,NA,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2020,2,2,2.5,EW,NA,NA
3510,LTER4,BR,P1,Poc,5.8,57,90,2021,NA,NA,NA,MK,D,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2013,NA,NA,NA,MK,NA,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2014,NA,NA,NA,EW,NA,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2015,1,1,1,HSL,R,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2016,3,3,3,HSL,NA,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2017,NA,NA,NA,NA,NA,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2018,NA,NA,NA,EW,NA,D
3511,LTER4,BR,P1,Poc,5.82,95,60,2019,NA,NA,NA,JG,NA,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2020,NA,NA,NA,NA,NA,NA
3511,LTER4,BR,P1,Poc,5.82,95,60,2021,NA,NA,NA,NA,NA,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2013,NA,NA,NA,MK,NA,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2014,NA,NA,NA,EW,NA,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2015,3,3,1,HSL,R,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2016,NA,NA,NA,HSL,D,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2017,NA,NA,NA,NA,NA,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2018,NA,NA,NA,EW,NA,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2019,NA,NA,NA,JG,NA,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2020,NA,NA,NA,NA,NA,NA
3512,LTER4,BR,P1,Poc,5.87,50,50,2021,NA,NA,NA,NA,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2013,NA,NA,NA,MK,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2014,6.5,5.8,2,EW,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2015,9,7,5,HSL,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2016,10,8.2,6.5,HSL,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2017,NA,NA,NA,NA,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2018,4.6,3.8,2.7,EW,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2019,13,12,7.5,JG,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2020,15,13,9,EW,NA,NA
3513,LTER4,BR,P1,Acr,5.87,98,34,2021,NA,NA,NA,MK,D,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2013,3.2,2.5,3,MK,NA,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2014,NA,NA,NA,EW,D,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2015,NA,NA,NA,HSL,NA,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2016,NA,NA,NA,HSL,NA,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2017,NA,NA,NA,NA,NA,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2018,NA,NA,NA,EW,NA,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2019,NA,NA,NA,JG,NA,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2020,NA,NA,NA,NA,NA,NA
3514,LTER4,BR,P1,Poc,5.88,76,27,2021,NA,NA,NA,NA,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2013,NA,NA,NA,NA,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2014,NA,NA,NA,NA,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2015,NA,NA,NA,NA,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2016,NA,NA,NA,NA,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2017,NA,NA,NA,NA,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2018,NA,NA,NA,NA,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2019,6,5.5,2.5,JG,NA,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2020,NA,NA,NA,EW,D,NA
3515,LTER4,BR,P1,Poc,5.9,70,42,2021,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2013,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2014,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2015,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2016,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2017,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2018,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2019,NA,NA,NA,NA,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2020,3,3,3,EW,NA,NA
3516,LTER4,BR,P1,Poc,5.95,72,80,2021,NA,NA,NA,MK,D,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2013,1.4,0.7,1,MK,R,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2014,2.7,1.9,1.8,EW,NA,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2015,NA,NA,NA,HSL,D,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2016,NA,NA,NA,HSL,NA,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2017,NA,NA,NA,NA,NA,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2018,NA,NA,NA,EW,NA,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2019,NA,NA,NA,JG,NA,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2020,NA,NA,NA,NA,NA,NA
3517,LTER4,BR,P1,Poc,6.01,73,14,2021,NA,NA,NA,NA,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2013,NA,NA,NA,NA,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2014,NA,NA,NA,NA,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2015,NA,NA,NA,NA,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2016,NA,NA,NA,NA,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2017,NA,NA,NA,NA,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2018,NA,NA,NA,NA,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2019,2,1.5,0.5,JG,NA,check z
3518,LTER4,BR,P1,Poc,6.16,93,20,2020,7,7,6,EW,NA,NA
3518,LTER4,BR,P1,Poc,6.16,93,20,2021,9.6,8,8.4,MK,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2013,NA,NA,NA,NA,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2014,NA,NA,NA,NA,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2015,NA,NA,NA,NA,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2016,NA,NA,NA,NA,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2017,NA,NA,NA,NA,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2018,NA,NA,NA,NA,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2019,NA,NA,NA,NA,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2020,4,3,3,EW,NA,NA
3519,LTER4,BR,P1,Poc,6.3,50,0,2021,NA,NA,NA,MK,D,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2013,NA,NA,NA,NA,NA,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2014,NA,NA,NA,NA,NA,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2015,NA,NA,NA,NA,NA,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2016,NA,NA,NA,NA,NA,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2017,NA,NA,NA,NA,NA,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2018,NA,NA,NA,NA,NA,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2019,2.5,2,1,JG,NA,check z
3520,LTER4,BR,P1,Poc,6.69,20,120,2020,6,5,4,EW,NA,NA
3520,LTER4,BR,P1,Poc,6.69,20,120,2021,9,6.2,9,MK,NA,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2013,NA,NA,NA,NA,NA,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2014,NA,NA,NA,NA,NA,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2015,NA,NA,NA,NA,NA,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2016,NA,NA,NA,NA,NA,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2017,NA,NA,NA,NA,NA,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2018,NA,NA,NA,NA,NA,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2019,11,5,0.5,JG,NA,check z
3521,LTER4,BR,P1,Poc,6.7,70,200,2020,NA,NA,NA,EW,D,NA
3521,LTER4,BR,P1,Poc,6.7,70,200,2021,NA,NA,NA,NA,NA,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2013,NA,NA,NA,NA,NA,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2014,NA,NA,NA,NA,NA,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2015,NA,NA,NA,NA,NA,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2016,NA,NA,NA,NA,NA,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2017,NA,NA,NA,NA,NA,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2018,NA,NA,NA,NA,NA,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2019,4,3.5,3,JG,NA,check z
3522,LTER4,BR,P1,Poc,6.79,25,160,2020,NA,NA,NA,EW,D,NA
3522,LTER4,BR,P1,Poc,6.79,25,160,2021,NA,NA,NA,NA,NA,NA
3523,LTER4,BR,P1,Poc,7,35,0,2013,NA,NA,NA,NA,NA,NA
3523,LTER4,BR,P1,Poc,7,35,0,2014,NA,NA,NA,NA,NA,NA
3523,LTER4,BR,P1,Poc,7,35,0,2015,NA,NA,NA,NA,NA,NA
3523,LTER4,BR,P1,Poc,7,35,0,2016,NA,NA,NA,NA,NA,NA
3523,LTER4,BR,P1,Poc,7,35,0,2017,NA,NA,NA,NA,NA,NA
3523,LTER4,BR,P1,Poc,7,35,0,2018,NA,NA,NA,NA,NA,NA
3523,LTER4,BR,P1,Poc,7,35,0,2019,11,8,8,JG,NA,check z
3523,LTER4,BR,P1,Poc,7,35,0,2020,NA,NA,NA,EW,D,NA
3523,LTER4,BR,P1,Poc,7,35,0,2021,NA,NA,NA,NA,NA,NA
3524,LTER4,BR,P1,Poc,7.02,67,20,2013,NA,NA,NA,NA,NA,NA
3524,LTER4,BR,P1,Poc,7.02,67,20,2014,NA,NA,NA,NA,NA,NA
3524,LTER4,BR,P1,Poc,7.02,67,20,2015,NA,NA,NA,NA,NA,NA
3524,LTER4,BR,P1,Poc,7.02,67,20,2016,NA,NA,NA,NA,NA,NA
3524,LTER4,BR,P1,Poc,7.02,67,20,2017,NA,NA,NA,NA,NA,NA
3524,LTER4,BR,P1,Poc,7.02,67,20,2018,2.7,2.9,2.2,EW,NA,R
3524,LTER4,BR,P1,Poc,7.02,67,20,2019,NA,NA,NA,JG,D,NA
